epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,52638.9,0.64291,0.36215,0.88802,0.84923,0.76042,0.83861,0.6161,0.73738,0.41798,0.94826,0.007228,0.007228,0.007228
58,53548.9,0.6417,0.36074,0.88665,0.85046,0.75985,0.83842,0.6163,0.73799,0.41717,0.94855,0.0071785,0.0071785,0.0071785
59,54457.4,0.64116,0.36055,0.8863,0.84864,0.76047,0.83767,0.61577,0.73866,0.41827,0.94896,0.007129,0.007129,0.007129
60,55367.4,0.63746,0.35719,0.8841,0.8466,0.76315,0.83817,0.61612,0.73684,0.41722,0.94799,0.0070795,0.0070795,0.0070795
61,56275.7,0.63701,0.35732,0.88437,0.85051,0.75941,0.83702,0.61536,0.73878,0.41828,0.94918,0.00703,0.00703,0.00703
62,57186.5,0.63501,0.35525,0.88301,0.84947,0.76124,0.83848,0.6168,0.73741,0.41738,0.9486,0.0069805,0.0069805,0.0069805
63,58094.7,0.63195,0.35363,0.8812,0.84967,0.76085,0.83894,0.61696,0.73625,0.41614,0.94834,0.006931,0.006931,0.006931
64,59002,0.63112,0.35327,0.88171,0.85045,0.75924,0.83809,0.61675,0.73736,0.41603,0.94871,0.0068815,0.0068815,0.0068815
65,59912.8,0.62909,0.35112,0.8802,0.85079,0.76101,0.8397,0.61806,0.73685,0.41647,0.94883,0.006832,0.006832,0.006832
66,60825.1,0.62773,0.34992,0.8812,0.85163,0.76111,0.83935,0.61727,0.73737,0.41559,0.94929,0.0067825,0.0067825,0.0067825
67,61736.6,0.62515,0.34816,0.87931,0.84958,0.76441,0.84022,0.61804,0.73639,0.41493,0.94926,0.006733,0.006733,0.006733
68,62648.7,0.62294,0.3462,0.87924,0.84717,0.76381,0.83994,0.61869,0.73445,0.41453,0.94853,0.0066835,0.0066835,0.0066835
