epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,99521.9,0.79429,0.50722,0.93504,0.86714,0.76133,0.84678,0.62163,0.76213,0.44685,0.90677,0.008185,0.008185,0.008185
58,101252,0.79403,0.50756,0.93471,0.86626,0.76205,0.84719,0.62197,0.76177,0.44648,0.90659,0.008152,0.008152,0.008152
59,102984,0.79417,0.50743,0.93527,0.86801,0.76158,0.84735,0.62233,0.76138,0.44607,0.90644,0.008119,0.008119,0.008119
60,104714,0.794,0.50744,0.93559,0.86751,0.76306,0.84766,0.62259,0.76104,0.44559,0.90628,0.008086,0.008086,0.008086
61,106444,0.79242,0.50527,0.93419,0.86837,0.76316,0.84784,0.62292,0.76061,0.44512,0.90608,0.008053,0.008053,0.008053
62,108193,0.79176,0.50479,0.93375,0.86928,0.76341,0.84817,0.62313,0.76029,0.44461,0.90596,0.00802,0.00802,0.00802
63,109934,0.79087,0.50479,0.93321,0.86915,0.76376,0.84861,0.62344,0.75998,0.44425,0.90578,0.007987,0.007987,0.007987
64,111680,0.79299,0.50562,0.93377,0.86859,0.7651,0.84893,0.62376,0.75961,0.44396,0.90563,0.007954,0.007954,0.007954
65,113420,0.79043,0.50426,0.93392,0.86901,0.7651,0.84927,0.62434,0.75911,0.44353,0.90542,0.007921,0.007921,0.007921
66,115170,0.79071,0.5034,0.93321,0.87143,0.76409,0.84951,0.62462,0.75866,0.44313,0.90521,0.007888,0.007888,0.007888
67,116901,0.79065,0.5032,0.93356,0.87158,0.76431,0.84984,0.62493,0.75823,0.44264,0.90503,0.007855,0.007855,0.007855
68,118642,0.79012,0.50319,0.93308,0.87029,0.76593,0.85015,0.62531,0.75778,0.44229,0.90481,0.007822,0.007822,0.007822
69,120386,0.78866,0.50158,0.93211,0.87041,0.7666,0.8509,0.62565,0.75728,0.44178,0.90459,0.007789,0.007789,0.007789
70,122117,0.78881,0.50316,0.93359,0.8694,0.76801,0.85129,0.62608,0.75688,0.44144,0.90443,0.007756,0.007756,0.007756
71,123846,0.78889,0.50156,0.93247,0.87088,0.76756,0.85173,0.62615,0.75651,0.44093,0.90427,0.007723,0.007723,0.007723
72,125575,0.78845,0.50153,0.93238,0.86965,0.76937,0.8519,0.62644,0.75613,0.44046,0.90413,0.00769,0.00769,0.00769
