epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,164665,0.79592,0.51884,0.93178,0.87698,0.77409,0.85775,0.62904,0.76064,0.45118,0.90219,0.007657,0.007657,0.007657
74,166812,0.79625,0.51871,0.93174,0.87484,0.77585,0.85814,0.62938,0.76028,0.45084,0.90207,0.007624,0.007624,0.007624
75,169183,0.79622,0.51822,0.93175,0.87651,0.77518,0.85857,0.62981,0.75985,0.45031,0.90194,0.007591,0.007591,0.007591
76,171644,0.79488,0.51751,0.93112,0.87785,0.77431,0.85872,0.63,0.75945,0.45,0.90174,0.007558,0.007558,0.007558
77,174481,0.7938,0.51613,0.93078,0.87563,0.77611,0.85918,0.63036,0.75926,0.44964,0.90162,0.007525,0.007525,0.007525
78,176994,0.79427,0.51787,0.93118,0.87587,0.77658,0.8595,0.63079,0.75895,0.44931,0.90145,0.007492,0.007492,0.007492
79,179808,0.79348,0.51584,0.93037,0.87666,0.77711,0.85992,0.63109,0.75863,0.4486,0.9013,0.007459,0.007459,0.007459
80,182648,0.79366,0.51604,0.93086,0.87639,0.77674,0.8601,0.63136,0.7583,0.44819,0.90117,0.007426,0.007426,0.007426
81,185218,0.79316,0.51548,0.93077,0.87544,0.77804,0.86041,0.63165,0.75793,0.4477,0.90102,0.007393,0.007393,0.007393
82,187886,0.79222,0.51498,0.93038,0.87664,0.77779,0.86057,0.63212,0.75754,0.44743,0.90094,0.00736,0.00736,0.00736
83,190523,0.7922,0.51463,0.92983,0.87756,0.77778,0.86098,0.63233,0.75721,0.44718,0.90076,0.007327,0.007327,0.007327
84,193070,0.79282,0.51445,0.92988,0.87729,0.77865,0.86147,0.63265,0.75692,0.44702,0.90059,0.007294,0.007294,0.007294
85,195485,0.79026,0.51302,0.92921,0.87808,0.77895,0.86167,0.63294,0.75666,0.44658,0.90042,0.007261,0.007261,0.007261
86,197916,0.79357,0.51463,0.93072,0.87892,0.77865,0.86195,0.63355,0.75619,0.44635,0.90023,0.007228,0.007228,0.007228
87,200318,0.78993,0.51247,0.92926,0.87891,0.77901,0.86228,0.6337,0.75588,0.44603,0.90008,0.007195,0.007195,0.007195
88,202664,0.78949,0.51156,0.92851,0.88003,0.77868,0.8625,0.63402,0.75546,0.44565,0.89992,0.007162,0.007162,0.007162
89,205091,0.79096,0.51255,0.9292,0.88246,0.7783,0.86274,0.63441,0.755,0.44535,0.89974,0.007129,0.007129,0.007129
90,207395,0.78951,0.51187,0.92882,0.88176,0.77888,0.86285,0.63476,0.75471,0.44492,0.89957,0.007096,0.007096,0.007096
91,209569,0.78988,0.51078,0.9284,0.88041,0.77947,0.8631,0.63493,0.75432,0.44426,0.89943,0.007063,0.007063,0.007063
92,211952,0.78982,0.51015,0.92885,0.88222,0.77929,0.86327,0.63523,0.75404,0.44381,0.89926,0.00703,0.00703,0.00703
93,214268,0.79074,0.51167,0.92946,0.87991,0.78092,0.86343,0.63552,0.75371,0.44328,0.89914,0.006997,0.006997,0.006997
94,216549,0.78742,0.50904,0.92821,0.88039,0.78109,0.864,0.63603,0.75331,0.44285,0.89894,0.006964,0.006964,0.006964
95,218783,0.78884,0.51008,0.92853,0.883,0.78025,0.86422,0.63632,0.75302,0.44238,0.89881,0.006931,0.006931,0.006931
96,220985,0.78823,0.50946,0.92814,0.88265,0.78125,0.86462,0.63651,0.75276,0.44209,0.89869,0.006898,0.006898,0.006898
97,223187,0.78752,0.50808,0.92799,0.883,0.78149,0.8649,0.63671,0.75258,0.44164,0.8986,0.006865,0.006865,0.006865
98,225465,0.78767,0.50797,0.92803,0.88081,0.78349,0.86539,0.63713,0.75221,0.44145,0.89845,0.006832,0.006832,0.006832
99,227719,0.78659,0.50721,0.92748,0.88193,0.78377,0.86581,0.6374,0.75186,0.44107,0.8983,0.006799,0.006799,0.006799
100,230124,0.78747,0.50746,0.92765,0.88204,0.78423,0.86609,0.63794,0.75151,0.44075,0.89812,0.006766,0.006766,0.006766
101,232667,0.78678,0.5076,0.92768,0.88267,0.78414,0.86633,0.63821,0.75119,0.44036,0.89799,0.006733,0.006733,0.006733
102,235093,0.78575,0.50649,0.92713,0.88119,0.78605,0.86674,0.63844,0.75092,0.43989,0.89787,0.0067,0.0067,0.0067
103,237319,0.78601,0.50612,0.9273,0.88044,0.78667,0.86699,0.63896,0.75054,0.43964,0.89769,0.006667,0.006667,0.006667
104,239541,0.7837,0.50449,0.92656,0.88155,0.78574,0.86715,0.63922,0.75018,0.43912,0.89755,0.006634,0.006634,0.006634
105,241945,0.78507,0.50513,0.92587,0.88236,0.78618,0.86731,0.63966,0.74982,0.43887,0.8974,0.006601,0.006601,0.006601
106,244170,0.78434,0.50378,0.92639,0.88074,0.78788,0.86742,0.63971,0.74948,0.43836,0.89727,0.006568,0.006568,0.006568
107,246434,0.78194,0.503,0.92554,0.87916,0.78902,0.86763,0.63995,0.74899,0.43794,0.89706,0.006535,0.006535,0.006535
108,248582,0.78455,0.50384,0.92715,0.88159,0.78814,0.86808,0.64041,0.74855,0.43754,0.89691,0.006502,0.006502,0.006502
