epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,170755,0.7501,0.43195,0.88536,0.90348,0.83325,0.90462,0.69629,0.66306,0.35542,0.84622,0.0037135,0.0037135,0.0037135
129,171882,0.75009,0.43157,0.88456,0.90327,0.83436,0.90513,0.69704,0.66192,0.35468,0.84586,0.003664,0.003664,0.003664
130,173009,0.74987,0.43117,0.88522,0.90428,0.83479,0.90567,0.69773,0.66085,0.35389,0.84553,0.0036145,0.0036145,0.0036145
131,174134,0.74859,0.42953,0.88535,0.90506,0.83511,0.90609,0.69851,0.65981,0.35313,0.8453,0.003565,0.003565,0.003565
132,175259,0.74643,0.42825,0.88502,0.90451,0.83643,0.90661,0.69917,0.65871,0.35235,0.84501,0.0035155,0.0035155,0.0035155
133,176385,0.74473,0.42722,0.88315,0.90497,0.83725,0.90711,0.69983,0.6576,0.35157,0.84466,0.003466,0.003466,0.003466
134,177510,0.7445,0.426,0.88339,0.90521,0.83821,0.90756,0.70068,0.65645,0.35081,0.84432,0.0034165,0.0034165,0.0034165
135,178633,0.74364,0.4258,0.88223,0.90567,0.83887,0.90807,0.7014,0.65527,0.34998,0.84389,0.003367,0.003367,0.003367
136,179760,0.74228,0.42414,0.88261,0.90584,0.83969,0.90853,0.70208,0.65414,0.34924,0.84355,0.0033175,0.0033175,0.0033175
137,180888,0.74137,0.42405,0.88195,0.90559,0.84092,0.90921,0.70276,0.65311,0.34857,0.84321,0.003268,0.003268,0.003268
138,182016,0.73819,0.42055,0.88057,0.90568,0.84169,0.90964,0.70356,0.65223,0.34783,0.84289,0.0032185,0.0032185,0.0032185
139,183142,0.73767,0.41973,0.8808,0.90602,0.84265,0.91006,0.70431,0.65132,0.34712,0.84256,0.003169,0.003169,0.003169
140,184270,0.73704,0.4199,0.87999,0.9071,0.84271,0.91056,0.70513,0.65027,0.3463,0.84222,0.0031195,0.0031195,0.0031195
141,185397,0.73639,0.41942,0.87984,0.90701,0.84356,0.91105,0.70601,0.64915,0.34548,0.84179,0.00307,0.00307,0.00307
142,186524,0.73381,0.41665,0.8797,0.90777,0.84389,0.91147,0.70676,0.64806,0.34477,0.84148,0.0030205,0.0030205,0.0030205
143,187654,0.73379,0.41684,0.87923,0.90797,0.84478,0.91187,0.70746,0.64704,0.34396,0.84121,0.002971,0.002971,0.002971
144,188784,0.73287,0.4168,0.87888,0.90875,0.84533,0.9125,0.7082,0.64589,0.34321,0.84091,0.0029215,0.0029215,0.0029215
145,189910,0.73204,0.41578,0.87829,0.90959,0.84603,0.91302,0.70903,0.64471,0.3425,0.84051,0.002872,0.002872,0.002872
146,191037,0.72952,0.41351,0.87734,0.9102,0.84647,0.91362,0.7099,0.64368,0.34179,0.84015,0.0028225,0.0028225,0.0028225
147,192165,0.72946,0.41314,0.87656,0.91066,0.84729,0.91407,0.71058,0.6425,0.34101,0.83979,0.002773,0.002773,0.002773
148,193293,0.72958,0.41311,0.87694,0.91069,0.84817,0.91458,0.71134,0.64142,0.34028,0.83942,0.0027235,0.0027235,0.0027235
149,194419,0.72747,0.41178,0.87684,0.91159,0.84831,0.915,0.71221,0.64032,0.33964,0.8391,0.002674,0.002674,0.002674
150,195545,0.72482,0.40903,0.87572,0.9123,0.84891,0.91553,0.71298,0.63932,0.33892,0.83881,0.0026245,0.0026245,0.0026245
151,196673,0.72398,0.40859,0.87558,0.91227,0.84986,0.916,0.71364,0.63835,0.3383,0.83848,0.002575,0.002575,0.002575
152,197799,0.72402,0.40845,0.87502,0.91253,0.85032,0.91642,0.71435,0.63721,0.33757,0.8381,0.0025255,0.0025255,0.0025255
153,198928,0.72085,0.40537,0.87423,0.91345,0.85056,0.91698,0.71514,0.63599,0.3368,0.83778,0.002476,0.002476,0.002476
154,200056,0.71952,0.40462,0.87389,0.91362,0.8513,0.91748,0.71585,0.63491,0.33611,0.83744,0.0024265,0.0024265,0.0024265
155,201190,0.71758,0.40297,0.87273,0.91365,0.8522,0.91799,0.71662,0.63376,0.33538,0.83708,0.002377,0.002377,0.002377
156,202324,0.718,0.40245,0.87326,0.91438,0.8526,0.91852,0.71752,0.63261,0.33459,0.83674,0.0023275,0.0023275,0.0023275
157,203508,0.71517,0.40114,0.87178,0.91536,0.85298,0.91904,0.7184,0.63137,0.3339,0.83631,0.002278,0.002278,0.002278
158,204684,0.71409,0.39902,0.87174,0.91597,0.85367,0.91955,0.71913,0.63014,0.33317,0.83592,0.0022285,0.0022285,0.0022285
159,205843,0.71279,0.39894,0.87145,0.91588,0.85463,0.92007,0.71997,0.6289,0.3325,0.83554,0.002179,0.002179,0.002179
160,206978,0.7124,0.39786,0.87079,0.91622,0.85525,0.92049,0.72066,0.62781,0.33181,0.83518,0.0021295,0.0021295,0.0021295
161,208619,0.7105,0.39655,0.87032,0.91616,0.85605,0.92096,0.72133,0.62684,0.33113,0.83485,0.00208,0.00208,0.00208
162,209764,0.70863,0.39528,0.86897,0.91641,0.85672,0.92146,0.722,0.62574,0.33047,0.83442,0.0020305,0.0020305,0.0020305
163,210891,0.70668,0.39387,0.86894,0.91728,0.85705,0.92189,0.72274,0.6246,0.32987,0.83403,0.001981,0.001981,0.001981
164,212503,0.70529,0.39192,0.86855,0.91837,0.85735,0.92242,0.72364,0.6234,0.32909,0.83365,0.0019315,0.0019315,0.0019315
165,213631,0.70226,0.3897,0.86806,0.91864,0.85803,0.92288,0.72449,0.62228,0.32831,0.83329,0.001882,0.001882,0.001882
166,214757,0.70144,0.38923,0.86677,0.91924,0.85856,0.92336,0.72534,0.62114,0.32756,0.83289,0.0018325,0.0018325,0.0018325
167,215887,0.69895,0.38788,0.86713,0.91988,0.85903,0.92383,0.72618,0.6199,0.32682,0.83249,0.001783,0.001783,0.001783
