epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,121085,0.76971,0.45096,0.9224,0.88826,0.82528,0.89945,0.6899,0.68057,0.36258,0.87627,0.0072775,0.0072775,0.0072775
57,123146,0.76748,0.44797,0.92083,0.88898,0.82589,0.90011,0.69073,0.67943,0.36174,0.87596,0.007228,0.007228,0.007228
58,125282,0.76976,0.44931,0.91932,0.88954,0.82655,0.90071,0.69151,0.67833,0.36087,0.87552,0.0071785,0.0071785,0.0071785
59,127467,0.76788,0.44748,0.9193,0.88997,0.82743,0.90133,0.69249,0.67709,0.35988,0.8751,0.007129,0.007129,0.007129
60,129602,0.76441,0.44482,0.91794,0.89062,0.82816,0.90195,0.69329,0.6759,0.35896,0.87462,0.0070795,0.0070795,0.0070795
61,131816,0.76459,0.44542,0.91763,0.89133,0.82868,0.90254,0.69418,0.67474,0.35812,0.87414,0.00703,0.00703,0.00703
62,133858,0.76423,0.44402,0.91718,0.89208,0.8298,0.9032,0.69511,0.67354,0.35727,0.87366,0.0069805,0.0069805,0.0069805
63,135785,0.76185,0.4424,0.91658,0.8918,0.83103,0.90381,0.69595,0.67242,0.35635,0.87327,0.006931,0.006931,0.006931
64,137940,0.76428,0.44548,0.9171,0.89265,0.83171,0.90442,0.69681,0.67139,0.35551,0.87281,0.0068815,0.0068815,0.0068815
65,139712,0.76207,0.44246,0.91395,0.89249,0.83285,0.90503,0.69758,0.67044,0.35461,0.87229,0.006832,0.006832,0.006832
66,141906,0.76073,0.44247,0.91538,0.89269,0.83398,0.90559,0.69839,0.66939,0.35389,0.87185,0.0067825,0.0067825,0.0067825
67,143807,0.7622,0.44171,0.9169,0.89324,0.83456,0.90608,0.69912,0.66837,0.35315,0.87148,0.006733,0.006733,0.006733
68,145848,0.75888,0.43936,0.91486,0.89407,0.83502,0.90657,0.69993,0.66739,0.35237,0.87113,0.0066835,0.0066835,0.0066835
69,148534,0.75633,0.43805,0.91287,0.89379,0.83628,0.90721,0.70065,0.66647,0.35162,0.87071,0.006634,0.006634,0.006634
70,150271,0.75496,0.43698,0.91415,0.89446,0.83719,0.9077,0.7014,0.66547,0.35074,0.87048,0.0065845,0.0065845,0.0065845
71,152130,0.75715,0.43856,0.91496,0.89489,0.83803,0.90826,0.70211,0.66451,0.35001,0.87012,0.006535,0.006535,0.006535
72,153959,0.75578,0.43785,0.91287,0.89499,0.83907,0.90879,0.70296,0.66342,0.349,0.86967,0.0064855,0.0064855,0.0064855
73,156317,0.75246,0.4341,0.9128,0.89615,0.83907,0.90936,0.70369,0.66228,0.34817,0.86925,0.006436,0.006436,0.006436
74,158258,0.7539,0.43518,0.91269,0.89642,0.83972,0.90981,0.70442,0.66129,0.34734,0.86875,0.0063865,0.0063865,0.0063865
