epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,105788,0.67426,0.42578,0.86368,0.91124,0.83056,0.91501,0.73579,0.65582,0.37408,0.84358,0.002773,0.002773,0.002773
75,106889,0.67174,0.4231,0.86332,0.91218,0.83091,0.91558,0.73646,0.65513,0.3732,0.84335,0.002674,0.002674,0.002674
76,107991,0.67098,0.42162,0.86284,0.91221,0.83178,0.9161,0.73719,0.65428,0.37236,0.84307,0.002575,0.002575,0.002575
77,109094,0.66944,0.42031,0.86231,0.91319,0.83189,0.91659,0.73782,0.65351,0.37144,0.84281,0.002476,0.002476,0.002476
78,110196,0.6689,0.41835,0.86229,0.91298,0.83302,0.91714,0.73855,0.65253,0.37048,0.84257,0.002377,0.002377,0.002377
79,111298,0.66691,0.41627,0.86145,0.91356,0.83374,0.9177,0.73936,0.6516,0.36949,0.84229,0.002278,0.002278,0.002278
80,112399,0.66456,0.41401,0.86027,0.91477,0.83395,0.91818,0.74003,0.65074,0.36866,0.84202,0.002179,0.002179,0.002179
81,113502,0.66344,0.41312,0.86036,0.91552,0.83462,0.91875,0.74075,0.64995,0.36775,0.84177,0.00208,0.00208,0.00208
82,114603,0.66364,0.41222,0.85988,0.91551,0.8355,0.9193,0.74151,0.64903,0.36686,0.8415,0.001981,0.001981,0.001981
83,115706,0.66056,0.41,0.85891,0.9161,0.83597,0.91982,0.74226,0.64827,0.36588,0.84125,0.001882,0.001882,0.001882
84,116809,0.66058,0.40976,0.8585,0.91644,0.83697,0.92033,0.74286,0.64775,0.3652,0.84101,0.001783,0.001783,0.001783
85,117913,0.65953,0.40688,0.8582,0.91697,0.83798,0.9209,0.74357,0.64703,0.36442,0.84077,0.001684,0.001684,0.001684
86,119016,0.65741,0.40464,0.85732,0.9176,0.83859,0.92141,0.74427,0.64623,0.36352,0.8405,0.001585,0.001585,0.001585
87,120119,0.6569,0.40395,0.85753,0.91822,0.83925,0.92199,0.74494,0.64546,0.36267,0.84024,0.001486,0.001486,0.001486
